Dia;Mes;Año;Hora ;Minuto;Humedad;Temperatura;P25;P10;P1;P25;P10
28;2;2018;7;20;78.8;18.1;2.3;6.4;6;10;11
28;2;2018;7;21;78.5;18.1;2.5;5.1;6;10;11
28;2;2018;7;22;81.2;18.1;2.6;5.9;5;9;10
28;2;2018;7;23;78.5;18.1;3;6.2;7;11;11
28;2;2018;7;24;77.3;18.1;2.6;5.4;7;11;11
28;2;2018;7;25;79.8;18.1;2.7;4.8;8;12;12
28;2;2018;7;26;78.1;18.1;3.5;11.6;8;12;12
28;2;2018;7;27;78.6;18.1;2.4;9.3;8;12;12
28;2;2018;7;28;79;18.1;2.7;5.8;8;12;12
28;2;2018;7;29;78.4;18.1;2.5;4.3;8;11;13
28;2;2018;7;30;78.8;18.1;3.8;6.3;8;11;13
28;2;2018;7;31;80.3;18.1;2.6;7.6;7;11;11
28;2;2018;7;32;81.4;18.1;2.7;6.5;7;11;11
28;2;2018;7;33;81.3;18.1;2.8;6.6;8;10;10
28;2;2018;7;34;81.6;18.1;2.7;6;8;10;10
28;2;2018;7;35;81;18.1;2.9;5.2;9;12;13
28;2;2018;7;36;80.5;18;3;5.7;9;12;13
28;2;2018;7;37;82.9;18;2.6;7.9;9;13;14
28;2;2018;7;38;79.2;18.1;2.6;7.4;9;13;14
28;2;2018;7;39;78.7;18;2.9;6.3;8;12;15
28;2;2018;7;40;80;18;3;3.8;8;12;15
28;2;2018;7;41;86.1;18;2.6;5;8;11;13
28;2;2018;7;42;81.2;18;2.8;5.5;8;11;13
28;2;2018;7;43;82.6;18;2.9;5.3;6;11;14
28;2;2018;7;44;79.3;18;3.2;5.8;6;11;14
28;2;2018;7;45;80.7;18;2.7;7.6;7;9;9
28;2;2018;7;46;81.3;18;2.9;7;7;9;9
28;2;2018;7;47;80.4;17.9;2.5;7;8;11;12
28;2;2018;7;48;79.6;17.9;2.7;6.1;8;11;12
28;2;2018;7;49;80.2;17.9;2.5;4.9;8;12;12
28;2;2018;7;50;80.5;18;2.6;8;8;12;12
28;2;2018;7;51;78.5;18;2.4;5.6;8;11;11
28;2;2018;7;52;81;18;2.5;6.7;8;11;11
28;2;2018;7;53;80.1;18;2.7;7.3;7;9;9
28;2;2018;7;54;80.1;18;2.8;5.1;7;9;9
28;2;2018;7;55;81.1;18;2.6;8.2;7;10;10
28;2;2018;7;56;83.8;18;2.5;7.5;8;11;11
28;2;2018;7;57;82.2;18;2.6;5.2;6;9;10
28;2;2018;7;58;81.5;17.9;2.4;5;6;9;10
28;2;2018;7;59;86.4;17.9;2.9;8.9;8;11;11
28;2;2018;8;0;81.2;17.9;3;7;8;11;11
28;2;2018;8;1;80;17.9;4.8;13.2;8;9;11
28;2;2018;8;3;79.5;17.9;3.3;6.9;8;9;11
28;2;2018;8;4;78.9;17.9;3.7;10.6;8;14;17
28;2;2018;8;5;81.5;17.9;3.6;10;9;14;17
28;2;2018;8;6;81.1;17.9;3.8;9.3;8;14;14
28;2;2018;8;7;82;17.9;3.3;8;8;14;14
28;2;2018;8;8;81.8;17.9;4.5;14.4;10;14;22
28;2;2018;8;9;79;17.9;5;13.2;11;15;23
28;2;2018;8;10;79.6;17.9;3.9;8.9;10;16;16
28;2;2018;8;11;82.5;18;3.8;7.3;10;16;16
28;2;2018;8;12;81.9;18;3.7;8.2;10;17;17
28;2;2018;8;13;81.6;17.9;3.8;9.6;10;17;17
28;2;2018;8;14;81.8;18;4.5;9.2;10;12;15
28;2;2018;8;15;82.3;18;4.2;10.1;11;14;16
28;2;2018;8;16;81.9;17.9;4.7;22;9;17;18
28;2;2018;8;17;83.8;17.9;4.2;15.8;9;16;19
28;2;2018;8;18;79.5;17.9;4.4;8.8;10;15;24
28;2;2018;8;19;82.1;18;4.9;12.7;10;15;24
28;2;2018;8;20;80.6;18;4.6;15.1;11;18;21
28;2;2018;8;21;80.1;18;4.5;15.2;11;18;21
28;2;2018;8;22;84.9;18;3.8;9.8;10;16;19
28;2;2018;8;23;80.4;18;4.4;8;10;16;19
28;2;2018;8;24;85.3;18;5;12.8;10;15;16
28;2;2018;8;25;80.1;18;4.1;10.2;10;15;16
28;2;2018;8;26;79.3;18;4;10.2;10;15;16
28;2;2018;8;27;78.8;18.1;4.6;18.3;9;14;16
28;2;2018;8;28;78;18.1;7.4;17.4;14;24;29
28;2;2018;8;29;81.4;18.1;6.5;12.4;14;25;30
28;2;2018;8;30;84.3;18.1;8;14.1;16;26;26
28;2;2018;8;31;79.9;18.1;9;18.8;16;26;26
28;2;2018;8;32;79.4;18.1;9.1;17.5;14;23;23
28;2;2018;8;33;82.3;18.2;9.5;15.9;14;23;23
28;2;2018;8;34;77.1;18.2;8.7;22.8;15;23;24
28;2;2018;8;35;76.6;18.2;7.1;14.7;15;23;24
28;2;2018;8;36;78.2;18.2;8.6;22.9;17;24;26
28;2;2018;8;37;82.6;18.2;7.4;10.8;16;23;25
28;2;2018;8;38;82.6;18.3;7;10;14;24;26
28;2;2018;8;39;81.1;18.3;6.1;11.4;14;27;29
28;2;2018;8;40;78.9;18.3;7.1;10.3;13;23;28
28;2;2018;8;41;79.4;18.3;7.3;16.2;13;23;28
28;2;2018;8;42;79.6;18.4;6.8;12.3;13;21;23
28;2;2018;8;43;78.9;18.3;6.3;11.3;13;21;23
28;2;2018;8;44;78;18.4;6.1;14.2;12;24;25
28;2;2018;8;45;77.6;18.4;5.7;12.4;12;24;26
28;2;2018;8;46;76.9;18.4;5.5;9.1;11;18;22
28;2;2018;8;47;76.6;18.4;5.7;10.5;11;18;22
28;2;2018;8;48;76.2;18.4;4.8;11.1;11;20;22
28;2;2018;8;49;76.4;18.4;4.6;8;11;19;21
28;2;2018;8;50;76.7;18.5;4.9;9.1;11;17;20
28;2;2018;8;51;77.1;18.5;4.9;9.5;11;17;20
28;2;2018;8;52;75.4;18.5;5;12.3;10;15;16
28;2;2018;8;53;74.1;18.5;6.1;16.8;10;16;18
28;2;2018;8;54;75.9;18.5;6.4;13.7;10;17;18
28;2;2018;8;55;75.6;18.6;6.8;14.7;11;17;18
28;2;2018;8;56;75.2;18.6;7.6;19.4;11;23;25
28;2;2018;8;57;76.5;18.6;7;14.5;11;22;26
28;2;2018;8;58;75.4;18.6;5.8;12.5;13;20;25
28;2;2018;8;59;75.8;18.7;7.2;11.7;13;20;25
28;2;2018;9;0;77.1;18.6;6.9;11.9;11;16;17
28;2;2018;9;1;77;18.7;6.9;13.5;11;16;17
28;2;2018;9;2;75.8;18.6;6.7;12.1;11;20;22
28;2;2018;9;3;75.2;18.7;8;14.1;11;20;23
28;2;2018;9;5;75.1;18.7;6.4;12.3;11;24;25
28;2;2018;9;6;74.9;18.7;7.4;13.4;10;22;23
28;2;2018;9;7;74.2;18.8;6.1;11;10;15;16
28;2;2018;9;8;73.8;18.8;6.2;11.2;11;16;18
28;2;2018;9;9;73.4;18.8;6.8;14.8;8;12;15
28;2;2018;9;10;73.1;18.8;5.9;10.5;8;12;15
28;2;2018;9;11;73.3;18.9;5.5;10.5;11;16;19
28;2;2018;9;12;77.5;18.8;6.3;12.9;10;17;20
28;2;2018;9;13;76.1;18.9;4.7;6.8;10;16;17
28;2;2018;9;14;76.2;18.9;4.7;6.3;10;16;17
28;2;2018;9;15;70.7;19;3.8;5.6;7;9;11
28;2;2018;9;16;70.7;19;3.2;5.2;7;9;11
28;2;2018;9;17;70.5;19;3.2;6.4;8;11;13
28;2;2018;9;18;70.5;19;3.1;7.1;8;11;13
28;2;2018;9;19;71.1;19;2.6;4.8;6;9;10
28;2;2018;9;20;74.1;19;3.5;5.7;6;9;10
28;2;2018;9;21;71.4;19.1;3.1;5.9;6;8;8
28;2;2018;9;22;71.9;19.2;3.1;4.9;6;8;8
28;2;2018;9;23;70.8;19.2;3.3;7;6;8;8
28;2;2018;9;24;78.3;19.2;2.9;5.4;7;9;9
28;2;2018;9;25;75.4;19.2;3.1;7.9;8;10;10
28;2;2018;9;26;70.2;19.3;3.2;7.8;8;11;11
28;2;2018;9;27;71;19.3;3.4;14;8;12;15
28;2;2018;9;28;75.9;19.3;3.1;4.7;8;12;15
28;2;2018;9;29;74.9;19.3;4.1;8.1;8;14;14
28;2;2018;9;30;74.7;19.3;2.7;5.1;8;13;13
28;2;2018;9;31;74;19.4;3.2;6.8;7;11;11
28;2;2018;9;32;71.8;19.4;2.7;6.1;7;11;11
28;2;2018;9;33;74.2;19.4;3.1;5.9;8;12;12
28;2;2018;9;34;70.6;19.5;3.8;8.2;9;12;12
28;2;2018;9;35;72.2;19.5;3.6;8.4;10;13;14
28;2;2018;9;36;69.1;19.5;4.1;7.1;10;13;14
28;2;2018;9;37;70.5;19.6;4.1;8.3;8;13;13
28;2;2018;9;38;76.6;19.6;4.6;8.2;8;13;13
28;2;2018;9;39;76.2;19.7;5;9.2;12;20;23
28;2;2018;9;40;74.1;19.6;7.8;11.4;11;20;23
28;2;2018;9;41;73.9;19.7;9.3;20.6;16;27;30
28;2;2018;9;42;75.3;19.8;8.3;13.5;17;28;31
28;2;2018;9;43;70.7;19.8;8.9;15.3;18;26;30
28;2;2018;9;44;68.9;19.8;8.7;14.1;18;26;30
28;2;2018;9;45;68;19.8;9.9;21.6;19;30;36
28;2;2018;9;46;69.3;19.9;9.7;12.5;19;30;36
28;2;2018;9;47;69.9;19.9;9.1;13.8;17;33;37
28;2;2018;9;48;68.4;19.9;9.4;13.5;17;32;36
28;2;2018;9;49;68.8;20;9.5;16.9;16;30;31
28;2;2018;9;50;69.4;20;10.2;17.6;16;30;31
28;2;2018;9;51;74.3;20;8.3;11.5;16;25;28
28;2;2018;9;52;75.7;20;8.9;14.1;16;25;28
28;2;2018;9;53;73.5;20.1;8.2;14.7;14;25;29
28;2;2018;9;54;69.5;20.1;8.8;13.7;16;27;32
28;2;2018;9;55;70.3;20.1;8.5;14.9;15;29;32
28;2;2018;9;56;74.3;20.2;8.7;12.2;15;29;32
28;2;2018;9;57;70.2;20.2;9.2;14.3;16;28;30
28;2;2018;9;58;70.4;20.2;8.4;12.6;16;28;30
28;2;2018;9;59;71.7;20.2;8.5;13.2;18;29;33
28;2;2018;10;0;71;20.2;8.1;10.4;18;29;33
28;2;2018;10;1;71.3;20.3;8.3;10.2;16;21;22
28;2;2018;10;2;71.9;20.3;8.2;14;16;21;22
28;2;2018;10;3;71.8;20.3;8.5;17.9;15;22;25
28;2;2018;10;4;70.9;20.3;8.9;14;15;22;25
28;2;2018;10;5;73.6;20.4;7.8;12.1;16;26;30
28;2;2018;10;6;69.7;20.4;8;16.5;16;26;30
28;2;2018;10;8;70.9;20.4;7.9;10.7;16;24;33
28;2;2018;10;9;71.8;20.4;8.2;11.7;16;24;33
28;2;2018;10;10;73.6;20.4;7.3;12;13;22;22
28;2;2018;10;11;69.1;20.5;7.3;13.2;13;22;22
28;2;2018;10;12;67.8;20.5;7.2;12.3;15;23;28
28;2;2018;10;13;69;20.5;7.7;15.1;15;23;28
28;2;2018;10;14;73.9;20.5;7.2;13.5;12;24;26
28;2;2018;10;15;66.6;20.6;8;16;13;24;27
28;2;2018;10;16;72.2;20.6;7.9;12;13;22;25
28;2;2018;10;17;68.4;20.6;7.6;14.2;14;22;27
28;2;2018;10;18;73.5;20.7;7;11.7;13;22;28
28;2;2018;10;19;74.4;20.7;6.5;9.9;13;22;28
28;2;2018;10;20;75.1;20.7;7;10.6;12;17;19
28;2;2018;10;21;73.8;20.7;6.9;12.5;12;17;19
28;2;2018;10;22;73.7;20.8;6.5;10.1;11;15;17
28;2;2018;10;23;73.7;20.8;7;12.6;11;15;17
28;2;2018;10;24;73.7;20.8;7.1;12.2;14;23;25
28;2;2018;10;25;72.1;20.8;7.5;12.7;14;22;24
28;2;2018;10;26;69.9;20.8;7.2;13.6;12;21;24
28;2;2018;10;27;70.6;20.9;7.3;12.7;12;21;24
28;2;2018;10;28;70.4;20.9;7.3;16.1;14;21;24
28;2;2018;10;29;70.6;20.9;7.7;13.7;14;21;24
28;2;2018;10;30;70.7;21;6.8;14.8;13;19;24
28;2;2018;10;31;70.1;21;6.5;14.2;13;19;24
28;2;2018;10;32;68.5;21;6.9;13;13;21;25
28;2;2018;10;33;63.5;21;6.3;12.5;13;19;24
28;2;2018;10;34;64.2;21.1;8;16;13;19;21
28;2;2018;10;35;62.8;21.1;5.8;12.2;13;19;21
28;2;2018;10;36;62.6;21.1;6.3;15.7;9;12;13
28;2;2018;10;37;62.8;21.1;6.5;10.3;9;12;13
28;2;2018;10;38;63.3;21.1;6;11.1;9;19;23
28;2;2018;10;39;64.7;21.1;5.7;10.7;8;19;23
28;2;2018;10;40;65.1;21.1;5.5;13.5;11;15;18
28;2;2018;10;41;61.8;21.1;6.1;12.8;11;15;18
28;2;2018;10;42;60.6;21.2;6.1;14.2;12;16;19
28;2;2018;10;43;63;21.1;6.1;13.2;12;16;19
28;2;2018;10;44;60.3;21.2;5.9;11.8;10;15;20
28;2;2018;10;45;60.6;21.2;6;11.7;10;15;21
28;2;2018;10;46;64.5;21.2;6;14.5;10;17;18
28;2;2018;10;47;64.5;21.3;5.7;12.1;10;17;18
28;2;2018;10;48;64;21.3;5.4;12.7;8;12;14
28;2;2018;10;49;63.8;21.3;5.6;11.7;8;13;16
28;2;2018;10;50;60.3;21.3;5.5;10;11;17;19
28;2;2018;10;51;59.7;21.3;5.8;12.9;11;17;19
28;2;2018;10;52;59.9;21.4;6.5;13;10;16;18
28;2;2018;10;53;59.3;21.3;6.2;13.2;10;16;18
28;2;2018;10;54;60.1;21.4;6.1;11.9;11;17;18
28;2;2018;10;55;59.8;21.4;5.7;12.8;11;17;19
28;2;2018;10;56;60;21.5;6.3;12.2;11;20;20
28;2;2018;10;57;59.3;21.5;5.6;12.9;11;20;20
28;2;2018;10;58;59.6;21.5;4.9;12;12;21;21
28;2;2018;10;59;62.7;21.5;5.2;9.9;12;20;20
28;2;2018;11;0;59.7;21.5;5.5;12.7;13;20;21
28;2;2018;11;1;59.4;21.5;5.2;12.9;13;20;21
28;2;2018;11;2;64;21.5;4.9;11.3;15;23;25
28;2;2018;11;3;63.5;21.5;5.1;9.4;15;22;24
28;2;2018;11;4;63.6;21.5;6.8;13.4;14;22;25
28;2;2018;11;5;59.3;21.5;5;11.7;15;24;26
28;2;2018;11;6;59.6;21.6;4.6;10.7;13;17;20
28;2;2018;11;7;60.8;21.6;4.7;9.4;13;18;20
28;2;2018;11;8;59.8;21.6;5.1;13.6;14;19;22
28;2;2018;11;10;58.2;21.7;4.7;8.3;14;19;22
28;2;2018;11;11;59.5;21.6;5.1;12;16;20;22
28;2;2018;11;12;59.5;21.6;5.1;11.5;16;20;22
28;2;2018;11;13;60.6;21.7;5.1;13.2;14;24;24
28;2;2018;11;14;58.5;21.7;4.8;12.8;14;24;24
28;2;2018;11;15;59.5;21.7;5.1;9.4;15;21;23
28;2;2018;11;16;59.7;21.7;4.8;9.9;15;21;22
28;2;2018;11;17;60;21.8;6;14.1;18;24;24
28;2;2018;11;18;60.4;21.8;5.8;14.8;18;24;24
28;2;2018;11;19;62.7;21.8;5.8;12.3;17;22;24
28;2;2018;11;20;58.3;21.8;5.8;12.9;17;22;24
28;2;2018;11;21;58.6;21.9;6.2;16.4;18;30;31
28;2;2018;11;22;62.1;21.8;6.6;14.2;18;30;31
28;2;2018;11;23;60.7;21.8;6.1;10.6;17;27;28
28;2;2018;11;24;62.6;21.8;6.3;13.3;17;27;28
28;2;2018;11;25;59.1;21.8;5.8;14.2;17;27;28
28;2;2018;11;26;61.8;21.8;5.7;14;17;27;28
28;2;2018;11;27;60;21.8;6.2;17.9;14;24;27
28;2;2018;11;28;59.9;21.8;5.5;13.4;14;24;27
28;2;2018;11;29;59.9;21.8;6.1;20.1;17;23;27
28;2;2018;11;30;63.5;21.8;5.4;13.9;17;23;27
28;2;2018;11;31;62.6;21.9;5.8;13.7;18;24;30
28;2;2018;11;32;61.5;21.9;6.2;12.1;18;24;30
28;2;2018;11;33;61.8;21.9;5.7;13.6;17;26;26
28;2;2018;11;34;62.5;21.9;6.6;13.1;17;26;26
28;2;2018;11;35;64.4;21.9;6.6;14.2;16;27;29
28;2;2018;11;36;64.2;21.9;6.7;13.9;16;26;27
28;2;2018;11;37;61.4;21.9;5.9;11.6;17;30;35
28;2;2018;11;38;61.3;21.9;6.1;12;17;30;35
28;2;2018;11;39;61;21.9;6.4;11.3;18;25;33
28;2;2018;11;40;61.3;21.9;6.5;12.2;18;25;33
28;2;2018;11;41;63.5;22;6.1;11.8;15;19;20
28;2;2018;11;42;64;22;5.2;10.6;15;19;20
28;2;2018;11;43;63.9;22;6.2;13.4;15;23;26
28;2;2018;11;44;63.8;22;5.6;12.2;15;23;26
28;2;2018;11;45;64;22;6.8;12.5;15;23;25
28;2;2018;11;46;63.8;22;6.3;16.9;15;23;25
28;2;2018;11;47;64;22;6;12.1;16;22;25
28;2;2018;11;48;63.7;22.1;6.2;14.8;15;22;24
28;2;2018;11;49;63.3;22;6.3;13.6;17;26;27
28;2;2018;11;50;64.3;22.1;6.1;12.2;17;25;26
28;2;2018;11;51;64.6;22.2;5.9;11.6;17;23;24
28;2;2018;11;52;64.6;22.2;6.3;12;17;23;24
28;2;2018;11;53;63.7;22.2;5.4;12.3;17;24;24
28;2;2018;11;54;61.1;22.3;5.7;13.9;17;23;23
28;2;2018;11;55;61.3;22.2;5.6;8.9;17;24;24
28;2;2018;11;56;60.5;22.2;6;12.4;17;24;24
28;2;2018;11;57;64.5;22.3;5.7;12;17;28;32
28;2;2018;11;58;63.6;22.4;5.6;14.1;17;27;31
28;2;2018;11;59;64.4;22.3;5.9;14.7;16;25;30
28;2;2018;12;0;62.9;22.4;6.4;12.3;16;25;30
28;2;2018;12;1;60.6;22.4;5.5;10.5;17;22;22
28;2;2018;12;2;63.9;22.5;6.3;12.1;17;22;22
28;2;2018;12;3;59.6;22.4;5.9;12.7;16;22;24
28;2;2018;12;4;59.6;22.4;5.7;10.4;16;22;24
28;2;2018;12;5;60.5;22.4;5;9.4;14;19;20
28;2;2018;12;6;58.2;22.4;5.2;11.1;14;20;21
28;2;2018;12;7;58.7;22.4;4.5;9.8;14;21;21
28;2;2018;12;8;58.5;22.4;4.6;8.8;14;21;21
28;2;2018;12;9;58.5;22.5;5;12;12;18;20
28;2;2018;12;10;59.9;22.5;4.9;7.5;12;18;20
28;2;2018;12;12;59.8;22.5;4.1;7.9;12;16;16
28;2;2018;12;13;56.7;22.5;5.1;12.1;12;18;18
28;2;2018;12;14;54.7;22.5;4.7;10.2;12;19;22
28;2;2018;12;15;58.3;22.5;4.4;9.7;12;19;22
28;2;2018;12;16;57.2;22.5;4;9.5;13;17;19
28;2;2018;12;17;57;22.5;4.5;11.1;12;17;19
28;2;2018;12;18;57.4;22.5;4.9;12.8;14;19;19
28;2;2018;12;19;56.4;22.5;4.5;9.9;14;18;18
28;2;2018;12;20;56;22.5;4.2;8.5;13;18;18
28;2;2018;12;21;56.4;22.6;5;7.6;13;18;18
28;2;2018;12;22;56.6;22.6;4;9.3;12;15;15
28;2;2018;12;23;56.7;22.7;4.8;13.7;11;15;16
28;2;2018;12;24;59.8;22.7;4.4;7.9;12;15;19
28;2;2018;12;25;60.9;22.8;4.6;9.4;12;15;19
28;2;2018;12;26;59.3;22.8;3.9;8.2;12;16;18
28;2;2018;12;27;56.4;22.7;4.1;6.4;12;16;18
28;2;2018;12;28;58.8;22.7;3.8;8.3;10;14;16
28;2;2018;12;29;56.4;22.7;3.8;9.1;10;14;16
28;2;2018;12;30;56.6;22.8;3.9;8.9;9;12;13
28;2;2018;12;31;56.5;22.8;4.3;15.6;9;12;13
28;2;2018;12;32;56;22.8;3.8;6.6;8;12;13
28;2;2018;12;33;56.7;22.9;4.4;8.9;9;13;14
28;2;2018;12;34;55.4;22.9;4;11.4;10;14;15
28;2;2018;12;35;55.2;22.9;4.2;6.5;11;15;16
28;2;2018;12;36;55.4;23;4.4;9;10;14;14
28;2;2018;12;37;56.3;23;4.4;7.5;10;14;14
28;2;2018;12;38;55.8;22.9;5;7.6;12;18;21
28;2;2018;12;39;55.1;22.9;4.4;7.1;12;18;21
28;2;2018;12;40;55.5;22.9;4.6;7.5;12;16;18
28;2;2018;12;41;55.3;22.9;4.1;5.7;12;16;18
28;2;2018;12;42;53.6;22.9;4.8;6.8;12;16;16
28;2;2018;12;43;54.8;22.9;5.2;10.2;11;16;16
28;2;2018;12;44;55.8;23;5.4;9.5;10;14;16
28;2;2018;12;45;56.1;23;5.2;6.2;10;14;16
28;2;2018;12;46;58.5;23;5.5;10.2;14;19;20
28;2;2018;12;47;56.2;23;4.6;6.1;13;18;18
28;2;2018;12;48;56.8;23.1;4;6.9;10;13;14
28;2;2018;12;49;55.5;23.1;3.8;6.8;10;13;14
28;2;2018;12;50;55;23.1;3.7;6.5;11;17;19
28;2;2018;12;51;56.1;23.1;4.2;7.3;11;17;19
28;2;2018;12;52;54.6;23.1;4;7.6;9;13;14
28;2;2018;12;53;54.2;23.1;3.4;10.1;9;13;14
28;2;2018;12;54;55.5;23.1;3.1;7.6;8;12;12
28;2;2018;12;55;55;23.2;2.8;5.1;8;12;12
28;2;2018;12;56;57.3;23.2;2.4;7.3;7;9;10
28;2;2018;12;57;54;23.2;2.8;5.9;7;9;10
28;2;2018;12;58;57;23.2;2.5;3.2;8;11;14
28;2;2018;12;59;55.5;23.2;2.7;6;8;11;14
28;2;2018;13;0;55.8;23.2;3;5.8;8;11;12
28;2;2018;13;1;57.5;23.3;2.8;7.4;8;10;12
28;2;2018;13;2;55.4;23.3;2.7;6.9;7;11;11
28;2;2018;13;3;54.3;23.3;2.7;5;7;11;11
28;2;2018;13;4;55.6;23.3;2.4;7;7;9;9
28;2;2018;13;5;58.4;23.4;2.7;6.8;7;9;9
28;2;2018;13;6;59.2;23.4;2.9;5.9;8;15;15
28;2;2018;13;7;58.4;23.4;2.7;5.8;8;15;15
28;2;2018;13;8;56;23.5;2.6;6.9;7;10;11
28;2;2018;13;9;56.3;23.5;2.5;8.6;7;9;11
28;2;2018;13;10;57.9;23.5;2.3;4.9;6;9;9
28;2;2018;13;11;55.6;23.6;2.9;12.8;6;9;9
28;2;2018;13;12;53.2;23.5;2.1;4.1;5;7;7
28;2;2018;13;13;54;23.5;2;5.4;5;7;7
28;2;2018;13;15;55.3;23.5;2.1;3.6;6;8;9
28;2;2018;13;16;55.8;23.6;2.5;4.5;6;8;9
28;2;2018;13;17;54.3;23.6;2.5;4.5;6;8;9
28;2;2018;13;18;55.1;23.6;2.3;5.5;6;8;9
28;2;2018;13;19;55.1;23.6;2.4;5.5;6;8;8
28;2;2018;13;20;56.1;23.7;2.3;9.6;6;8;8
28;2;2018;13;21;55.8;23.7;2.4;4.3;8;11;14
28;2;2018;13;22;56.2;23.7;2.5;8.8;8;11;14
28;2;2018;13;23;56.6;23.7;2.9;8.4;7;13;14
28;2;2018;13;24;55.5;23.7;2.3;5.5;7;13;14
28;2;2018;13;25;55.7;23.7;2.2;7.5;6;8;11
28;2;2018;13;26;58.3;23.7;2.3;4.7;6;8;11
28;2;2018;13;27;55.6;23.8;2.7;5.3;6;9;10
28;2;2018;13;28;56.3;23.8;2.5;5.9;5;8;9
28;2;2018;13;29;56.3;23.7;2.3;5.8;6;9;10
28;2;2018;13;30;57;23.8;2.4;4.6;6;9;10
28;2;2018;13;31;55.6;23.8;2.2;3.7;6;9;10
28;2;2018;13;32;54.7;23.7;3.1;8.3;8;9;10
28;2;2018;13;33;57.2;23.8;2.6;8.1;8;10;11
28;2;2018;13;34;58.5;23.8;3;4.8;7;9;12
28;2;2018;13;35;57.9;23.8;2.9;4.5;7;9;11
28;2;2018;13;36;57.4;23.9;2.3;4.1;7;13;16
28;2;2018;13;37;55.1;23.9;2.2;4.7;7;13;16
28;2;2018;13;38;55.8;23.9;2.8;9.8;7;8;9
28;2;2018;13;39;56.6;23.9;2.3;3.5;7;8;9
28;2;2018;13;40;58.1;23.9;2.8;6.3;6;8;8
28;2;2018;13;41;58;24;3;8.2;6;8;8
28;2;2018;13;42;55.4;24;2.8;5.3;7;10;11
28;2;2018;13;43;57.1;24;2.8;7.2;7;10;11
28;2;2018;13;44;54.7;24;2.8;5.4;8;11;13
28;2;2018;13;45;53.1;24;2.7;3.6;8;11;13
28;2;2018;13;46;54.9;24;2.4;6.6;7;10;10
28;2;2018;13;47;54.2;24;2.7;5.8;7;10;10
28;2;2018;13;48;54.3;24.1;2.7;5.3;7;8;8
28;2;2018;13;49;54.5;24.1;2.7;5.8;7;8;8
28;2;2018;13;50;55;24.1;2.8;4.7;7;8;8
28;2;2018;13;51;55.5;24.1;2.6;5.1;6;8;8
28;2;2018;13;52;54.6;24.2;2.9;6.7;6;9;9
28;2;2018;13;53;54;24.2;2.9;5.2;6;9;9
28;2;2018;13;54;53.6;24.1;2.9;5.1;7;9;9
28;2;2018;13;55;54.4;24.1;2.9;9.4;7;9;9
28;2;2018;13;56;54.5;24.1;3.5;11.4;5;7;8
28;2;2018;13;57;53.5;24.2;2.5;6.7;5;7;8
28;2;2018;13;58;52.9;24.2;2.2;6.4;7;9;9
28;2;2018;13;59;55.3;24.2;2.3;3.7;7;10;10
28;2;2018;14;0;55.8;24.3;2.1;3.8;5;8;9
28;2;2018;14;1;54.9;24.3;2.1;4.4;6;9;10
28;2;2018;14;2;55;24.3;1.9;5.1;6;9;10
28;2;2018;14;3;54.1;24.3;2.2;7.3;6;9;10
28;2;2018;14;4;55;24.3;2.4;7.6;4;6;6
28;2;2018;14;5;53.3;24.3;1.8;4.9;4;6;6
28;2;2018;14;6;51.1;24.3;1.7;2.3;4;6;6
28;2;2018;14;7;50.7;24.2;1.8;3.8;4;6;6
28;2;2018;14;8;52.3;24.2;1.8;2.6;4;6;6
28;2;2018;14;9;55.8;24.2;1.4;3.4;3;5;5
28;2;2018;14;10;57.4;24.2;1.8;6.1;4;6;9
28;2;2018;14;11;57.4;24.2;1.8;6.5;4;7;11
28;2;2018;14;12;54.1;24.2;1.9;3.1;4;5;5
28;2;2018;14;13;53.7;24.2;1.3;1.8;4;5;5
28;2;2018;14;14;56.4;24.2;1.8;3.1;4;6;8
28;2;2018;14;15;53.7;24.2;2;3.6;4;6;8
28;2;2018;14;17;52.6;24.3;1.7;3.9;4;6;6
28;2;2018;14;18;53.1;24.2;1.8;2.4;4;6;6
28;2;2018;14;19;54.3;24.3;1.8;4.3;6;8;8
28;2;2018;14;20;53.9;24.3;1.6;2.9;6;8;8
28;2;2018;14;21;55.2;24.4;2.1;3;3;5;5
28;2;2018;14;22;55.8;24.4;2.1;6.3;3;5;5
28;2;2018;14;23;54.6;24.4;2.2;3.1;4;6;6
28;2;2018;14;24;52.6;24.4;1.7;3.9;4;6;6
28;2;2018;14;25;52.1;24.4;1.5;3;3;4;6
28;2;2018;14;26;52.4;24.4;1.5;4.6;3;4;6
28;2;2018;14;27;53;24.5;1.6;2.6;4;7;8
28;2;2018;14;28;52.8;24.5;1.7;2.7;4;7;8
28;2;2018;14;29;51.5;24.5;1.9;2.8;3;4;4
28;2;2018;14;30;52.6;24.5;1.6;2.8;3;4;4
28;2;2018;14;31;53.2;24.6;1.9;3.8;5;7;9
28;2;2018;14;32;51.8;24.6;1.6;2.2;5;7;9
28;2;2018;14;33;51.9;24.6;1.7;2.8;4;6;8
28;2;2018;14;34;52.1;24.6;1.9;4.7;4;6;8
28;2;2018;14;35;51.8;24.6;1.8;2.9;4;5;5
28;2;2018;14;36;51.8;24.7;1.5;2.6;4;5;5
28;2;2018;14;37;49.1;24.7;1.6;3;4;6;6
28;2;2018;14;38;48.8;24.7;1.5;4.3;4;6;6
28;2;2018;14;39;48.5;24.7;1.7;6.8;4;6;8
28;2;2018;14;40;48.6;24.8;1.8;5.6;4;6;8
